step,phase,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
1044,forward,70,185.6,1.781334016,4.767133696,16.387166208,4.015202304,0.0
1044,backward,70,79.3,1.781334016,4.767133696,16.387166208,4.015202304,0.0
1044,optimizer,70,557.1,1.781334016,4.767133696,16.387166208,4.015202304,0.0
1045,forward,70,171.7,1.781334016,4.76731392,16.387166208,4.01907712,0.0
1045,backward,72,105.8,1.781334016,4.76731392,16.387166208,4.01907712,0.0
1045,optimizer,72,0.0,1.781334016,4.76731392,16.387166208,4.01907712,0.0
1046,forward,72,199.8,1.781334016,4.766810112,16.387166208,4.02280448,0.0
1046,backward,72,104.5,1.781334016,4.766810112,16.387166208,4.02280448,0.0
1046,optimizer,72,0.0,1.781334016,4.766810112,16.387166208,4.02280448,0.0
1047,forward,72,180.7,1.781334016,4.766113792,16.387166208,4.026720256,0.0
1047,backward,72,79.3,1.781334016,4.766113792,16.387166208,4.026720256,0.0
1047,optimizer,72,479.4,1.781334016,4.766113792,16.387166208,4.026748928,0.0
1048,forward,78,165.5,1.781334016,4.76672,16.387166208,4.030459904,0.0
1048,backward,78,104.9,1.781334016,4.76672,16.38690816,4.030459904,0.0
1048,optimizer,78,0.0,1.781334016,4.76672,16.38690816,4.030459904,0.0
1049,forward,78,198.1,1.781334016,4.766334976,16.38690816,4.034277376,0.0
1049,backward,78,79.3,1.781334016,4.766334976,16.38690816,4.034277376,0.0
1049,optimizer,78,553.2,1.781334016,4.766334976,16.38690816,4.034277376,0.0
1050,forward,78,192.6,1.781334016,4.766031872,16.387166208,4.038094848,0.0
1050,backward,70,105.9,1.781334016,4.766031872,16.38690816,4.038094848,0.0
1050,optimizer,70,0.0,1.781334016,4.766031872,16.38690816,4.038094848,0.0
1051,forward,70,163.1,1.781334016,4.766560256,16.38690816,4.04185088,0.0
1051,backward,70,106.2,1.781334016,4.766560256,16.38690816,4.04185088,0.0
1051,optimizer,70,0.0,1.781334016,4.766560256,16.38690816,4.04185088,0.0
1052,forward,70,188.1,1.781334016,4.7663104,16.38690816,4.045668352,0.0
1052,backward,70,104.1,1.781334016,4.7663104,16.38690816,4.045668352,0.0
1052,optimizer,70,0.0,1.781334016,4.7663104,16.38690816,4.045668352,0.0
1053,forward,70,188.2,1.781334016,4.767236096,16.38690816,4.049395712,0.0
1053,backward,74,106.0,1.781334016,4.767236096,16.386650112,4.049395712,0.0
1053,optimizer,74,0.0,1.781334016,4.767236096,16.386650112,4.049395712,0.0
1054,forward,74,198.6,1.781334016,4.767285248,16.387166208,4.053184512,0.0
1054,backward,74,105.9,1.781334016,4.767285248,16.387166208,4.053184512,0.0
1054,optimizer,74,0.0,1.781334016,4.767285248,16.387166208,4.053184512,0.0
1055,forward,74,185.7,1.781334016,4.767039488,16.387166208,4.0569856,0.0
1055,backward,74,104.4,1.781334016,4.767039488,16.387166208,4.0569856,0.0
1055,optimizer,74,0.0,1.781334016,4.767039488,16.387166208,4.0569856,0.0
1056,forward,75,168.4,1.781334016,4.766855168,16.387166208,4.060717056,0.0
1056,backward,75,105.8,1.781334016,4.766855168,16.387166208,4.060717056,0.0
1056,optimizer,75,0.0,1.781334016,4.766855168,16.387166208,4.060717056,0.0
1057,forward,75,185.4,1.781334016,4.765671424,16.387166208,4.064473088,0.0
1057,backward,75,79.3,1.781334016,4.765671424,16.387166208,4.064473088,0.0
1057,optimizer,75,557.8,1.781334016,4.765671424,16.387166208,4.064473088,0.0
1058,forward,75,184.4,1.781334016,4.766224384,16.387166208,4.06822912,0.0
1058,backward,75,104.3,1.781334016,4.766224384,16.387166208,4.06822912,0.0
1058,optimizer,75,0.0,1.781334016,4.766224384,16.387166208,4.06822912,0.0
1059,forward,76,188.2,1.781334016,4.766457856,16.387166208,4.072042496,0.0
1059,backward,76,105.5,1.781334016,4.766457856,16.387166208,4.072042496,0.0
1059,optimizer,76,0.0,1.781334016,4.766457856,16.387166208,4.072042496,0.0
1060,forward,76,193.2,1.781334016,4.766294016,16.387166208,4.075798528,0.0
1060,backward,76,106.9,1.781334016,4.766294016,16.387166208,4.075798528,0.0
1060,optimizer,76,0.0,1.781334016,4.766294016,16.387166208,4.075798528,0.0
1061,forward,76,154.2,1.781334016,4.766179328,16.387166208,4.079611904,0.0
1061,backward,68,105.1,1.781334016,4.766179328,16.387231744,4.079611904,0.0
1061,optimizer,68,0.0,1.781334016,4.766179328,16.387231744,4.079611904,0.0
1062,forward,68,222.7,1.781334016,4.76622848,16.387231744,4.083412992,0.0
1062,backward,68,79.4,1.781334016,4.76622848,16.387231744,4.083412992,0.0
1062,optimizer,68,559.5,1.781334016,4.76622848,16.387231744,4.083412992,0.0
1063,forward,68,157.1,1.781334016,4.766744576,16.387166208,4.087279616,0.0
1063,backward,68,104.0,1.781334016,4.766744576,16.387166208,4.087279616,0.0
1063,optimizer,68,0.0,1.781334016,4.766744576,16.387166208,4.087296,0.0
1064,forward,72,215.1,1.781334016,4.766400512,16.387166208,4.090978304,0.0
1064,backward,72,105.1,1.781334016,4.766400512,16.387166208,4.090978304,0.0
1064,optimizer,72,0.0,1.781334016,4.766400512,16.387166208,4.091006976,0.0
1065,forward,72,191.2,1.781334016,4.766531584,16.387166208,4.094824448,0.0
1065,backward,72,106.4,1.781334016,4.766531584,16.387166208,4.094824448,0.0
1065,optimizer,72,0.0,1.781334016,4.766531584,16.387166208,4.094857216,0.0
1066,forward,72,187.3,1.781334016,4.766666752,16.387166208,4.098646016,0.0
1066,backward,72,103.1,1.781334016,4.766666752,16.387166208,4.098646016,0.0
1066,optimizer,72,0.0,1.781334016,4.766666752,16.387166208,4.098646016,0.0
1067,forward,75,187.8,1.781334016,4.765888512,16.387166208,4.102483968,0.0
1067,backward,75,104.8,1.781334016,4.765888512,16.387166208,4.102483968,0.0
1067,optimizer,75,0.0,1.781334016,4.765888512,16.387166208,4.102483968,0.0
1068,forward,75,200.1,1.781334016,4.76676096,16.387166208,4.106334208,0.0
1068,backward,75,78.9,1.781334016,4.76676096,16.387166208,4.106334208,0.0
1068,optimizer,75,550.8,1.781334016,4.76676096,16.387166208,4.106334208,0.0
1069,forward,75,159.4,1.781334016,4.766511104,16.387166208,4.110127104,0.0
1069,backward,69,105.8,1.781334016,4.766511104,16.387166208,4.110127104,0.0
1069,optimizer,69,0.0,1.781334016,4.766511104,16.387166208,4.110127104,0.0
1070,forward,69,213.4,1.781334016,4.765884416,16.387166208,4.113825792,0.0
1070,backward,69,78.3,1.781334016,4.765884416,16.38752256,4.113825792,0.0
1070,optimizer,69,560.8,1.781334016,4.765884416,16.38752256,4.113825792,0.0
1071,forward,69,158.6,1.781334016,4.7661056,16.38752256,4.117618688,0.0
1071,backward,69,106.2,1.781334016,4.7661056,16.38752256,4.117618688,0.0
1071,optimizer,69,0.0,1.781334016,4.7661056,16.38752256,4.11764736,0.0
1072,forward,69,197.5,1.781334016,4.766601216,16.38752256,4.121391104,0.0
1072,backward,74,103.1,1.781334016,4.766601216,16.38752256,4.121391104,0.0
1072,optimizer,74,0.0,1.781334016,4.766601216,16.38752256,4.121391104,0.0
1073,forward,74,216.0,1.781334016,4.76565504,16.38752256,4.125253632,0.0
1073,backward,74,79.0,1.781334016,4.76565504,16.38752256,4.125253632,0.0
1073,optimizer,74,556.8,1.781334016,4.76565504,16.38752256,4.125253632,0.0
1074,forward,74,159.7,1.781334016,4.767309824,16.38752256,4.129062912,0.0
1074,backward,74,79.2,1.781334016,4.767309824,16.38752256,4.129062912,0.0
1074,optimizer,74,558.1,1.781334016,4.767309824,16.38752256,4.129062912,0.0
1075,forward,80,184.5,1.781334016,4.766715904,16.387006464,4.132872192,0.0
1075,backward,80,79.0,1.781334016,4.766715904,16.387006464,4.132872192,0.0
1075,optimizer,80,554.0,1.781334016,4.766715904,16.387006464,4.132872192,0.0
1076,forward,80,158.7,1.781334016,4.766625792,16.387006464,4.136656896,0.0
1076,backward,80,106.7,1.781334016,4.766625792,16.387006464,4.136656896,0.0
1076,optimizer,80,0.0,1.781334016,4.766625792,16.387006464,4.136656896,0.0
1077,forward,80,244.7,1.781334016,4.766543872,16.38752256,4.1403392,0.0
1077,backward,80,77.4,1.781334016,4.766543872,16.38752256,4.1403392,0.0
1077,optimizer,80,555.7,1.781334016,4.766543872,16.38752256,4.1403392,0.0
1078,forward,74,153.3,1.781334016,4.76680192,16.38752256,4.144136192,0.0
1078,backward,74,104.6,1.781334016,4.76680192,16.38752256,4.144136192,0.0
1078,optimizer,74,0.0,1.781334016,4.76680192,16.38752256,4.144136192,0.0
1079,forward,74,209.1,1.781334016,4.766216192,16.38752256,4.147871744,0.0
1079,backward,74,133.9,1.781334016,4.766216192,16.38752256,4.147871744,0.0
1079,optimizer,74,0.0,1.781334016,4.766216192,16.38752256,4.147871744,0.0
1080,forward,74,187.2,1.781334016,4.766642176,16.38752256,4.15168512,0.0
1080,backward,72,77.7,1.781334016,4.766642176,16.38752256,4.15168512,0.0
1080,optimizer,72,555.4,1.781334016,4.766642176,16.38752256,4.15168512,0.0
1081,forward,72,176.6,1.781334016,4.766367744,16.38752256,4.155531264,0.0
1081,backward,72,105.3,1.781334016,4.766367744,16.38752256,4.155531264,0.0
1081,optimizer,72,0.0,1.781334016,4.766367744,16.38752256,4.155531264,0.0
1082,forward,72,218.9,1.781334016,4.767023104,16.388038656,4.159315968,0.0
1082,backward,72,79.6,1.781334016,4.767023104,16.388038656,4.159315968,0.0
1082,optimizer,72,556.5,1.781334016,4.767023104,16.388038656,4.159315968,0.0
1083,forward,72,142.2,1.781334016,4.766457856,16.388038656,4.163100672,0.0
1083,backward,70,134.0,1.781334016,4.766457856,16.388038656,4.163100672,0.0
1083,optimizer,70,0.0,1.781334016,4.766457856,16.388038656,4.163100672,0.0
1084,forward,70,189.9,1.781334016,4.766625792,16.388038656,4.166905856,0.0
1084,backward,70,103.4,1.781334016,4.766625792,16.388038656,4.166905856,0.0
1084,optimizer,70,0.0,1.781334016,4.766625792,16.388038656,4.166905856,0.0
1085,forward,70,191.0,1.781334016,4.767145984,16.388038656,4.170612736,0.0
1085,backward,70,105.2,1.781334016,4.767145984,16.388038656,4.170612736,0.0
1085,optimizer,70,0.0,1.781334016,4.767145984,16.388038656,4.170612736,0.0
1086,forward,79,184.7,1.781334016,4.766224384,16.388038656,4.174462976,0.0
1086,backward,79,105.1,1.781334016,4.766449664,16.388038656,4.174462976,0.0
1086,optimizer,79,0.0,1.781334016,4.766449664,16.388038656,4.174462976,0.0
1087,forward,79,190.0,1.781334016,4.766552064,16.388038656,4.178345984,0.0
1087,backward,79,104.8,1.781334016,4.766552064,16.388038656,4.178345984,0.0
1087,optimizer,79,0.0,1.781334016,4.766552064,16.388038656,4.178345984,0.0
1088,forward,79,213.7,1.781334016,4.766138368,16.38752256,4.182212608,0.0
1088,backward,79,106.1,1.781334016,4.766138368,16.387780608,4.182212608,0.0
1088,optimizer,70,0.0,1.781334016,4.766138368,16.387780608,4.182212608,0.0
1089,forward,70,189.4,1.781334016,4.766244864,16.387780608,4.185894912,0.0
1089,backward,70,105.8,1.781334016,4.766244864,16.387780608,4.185894912,0.0
1089,optimizer,70,0.0,1.781334016,4.766244864,16.387780608,4.18592768,0.0
1090,forward,70,218.9,1.781334016,4.766056448,16.387780608,4.189843456,0.0
1090,backward,70,78.2,1.781334016,4.766056448,16.387780608,4.189843456,0.0
1090,optimizer,70,549.0,1.781334016,4.766056448,16.387780608,4.189843456,0.0
1091,forward,70,163.9,1.781334016,4.76680192,16.387780608,4.193673216,0.0
1091,backward,74,106.3,1.781334016,4.76680192,16.387780608,4.193673216,0.0
1091,optimizer,74,0.0,1.781334016,4.76680192,16.387780608,4.193673216,0.0
1092,forward,74,181.4,1.781334016,4.766900224,16.387780608,4.197371904,0.0
1092,backward,74,104.6,1.781334016,4.766900224,16.387780608,4.197371904,0.0
1092,optimizer,74,0.0,1.781334016,4.766900224,16.387780608,4.197371904,0.0
1093,forward,74,173.6,1.781334016,4.767330304,16.387264512,4.201234432,0.0
1093,backward,74,78.8,1.781334016,4.767330304,16.387006464,4.201234432,0.0
1093,optimizer,74,494.3,1.781334016,4.767330304,16.387006464,4.201250816,0.0
1094,forward,74,172.5,1.781334016,4.767285248,16.387006464,4.205056,0.0
1094,backward,78,104.6,1.781334016,4.767285248,16.387264512,4.205056,0.0
1094,optimizer,78,0.0,1.781334016,4.767285248,16.387264512,4.205056,0.0
1095,forward,78,148.6,1.781334016,4.766875648,16.387264512,4.208881664,0.0
1095,backward,78,102.5,1.781334016,4.766875648,16.387006464,4.208881664,0.0
1095,optimizer,78,0.0,1.781334016,4.766875648,16.387006464,4.208881664,0.0
1096,forward,78,208.3,1.781334016,4.767219712,16.387006464,4.212690944,0.0
1096,backward,78,105.3,1.781334016,4.767219712,16.387006464,4.212690944,0.0
1096,optimizer,78,0.0,1.781334016,4.767219712,16.387006464,4.212690944,0.0
1097,forward,78,187.5,1.781334016,4.767309824,16.387006464,4.216459264,0.0
1097,backward,80,103.1,1.781334016,4.767309824,16.387006464,4.216459264,0.0
1097,optimizer,80,0.0,1.781334016,4.767309824,16.387006464,4.216459264,0.0
1098,forward,80,181.2,1.781334016,4.767367168,16.387006464,4.22023168,0.0
1098,backward,80,79.4,1.781334016,4.767367168,16.387006464,4.22023168,0.0
1098,optimizer,80,564.8,1.781334016,4.767367168,16.387006464,4.22023168,0.0
1099,forward,80,178.3,1.781334016,4.767629312,16.386490368,4.224028672,0.0
1099,backward,80,104.9,1.781334016,4.767629312,16.386490368,4.224028672,0.0
1099,optimizer,80,0.0,1.781334016,4.767629312,16.386490368,4.224028672,0.0
1100,forward,80,144.8,1.781334016,4.767649792,16.386490368,4.227784704,0.0
1100,backward,80,103.0,1.781334016,4.767649792,16.38623232,4.227784704,0.0
1100,optimizer,80,0.0,1.781334016,4.767649792,16.38623232,4.227784704,0.0
1101,forward,80,201.1,1.781334016,4.767576064,16.38623232,4.23165952,0.0
1101,backward,80,105.0,1.781334016,4.767576064,16.38623232,4.23165952,0.0
1101,optimizer,80,0.0,1.781334016,4.767576064,16.38623232,4.23165952,0.0
1102,forward,80,180.6,1.781334016,4.767670272,16.38623232,4.23540736,0.0
1102,backward,80,102.1,1.781334016,4.767670272,16.38623232,4.23540736,0.0
1102,optimizer,80,0.0,1.781334016,4.767670272,16.38623232,4.23540736,0.0
1103,forward,80,177.3,1.781334016,4.767531008,16.386748416,4.239163392,0.0
1103,backward,82,105.1,1.781334016,4.767531008,16.386490368,4.239163392,0.0
1103,optimizer,82,0.0,1.781334016,4.767531008,16.386490368,4.23919616,0.0
1104,forward,82,172.4,1.781334016,4.767940608,16.386490368,4.243083264,0.0
1104,backward,82,102.9,1.781334016,4.767940608,16.386490368,4.243083264,0.0
1104,optimizer,82,0.0,1.781334016,4.767940608,16.386490368,4.243083264,0.0
1105,forward,82,180.6,1.781334016,4.768079872,16.386490368,4.246904832,0.0
1105,backward,82,79.3,1.781334016,4.768079872,16.386748416,4.246904832,0.0
1105,optimizer,82,566.7,1.781334016,4.768079872,16.386748416,4.246904832,0.0
1106,forward,81,142.4,1.781334016,4.767858688,16.386748416,4.250673152,0.0
1106,backward,81,104.8,1.781334016,4.767858688,16.386748416,4.250673152,0.0
1106,optimizer,81,0.0,1.781334016,4.767858688,16.386748416,4.25070592,0.0
1107,forward,81,180.9,1.781334016,4.767727616,16.386748416,4.254572544,0.0
1107,backward,81,105.1,1.781334016,4.767727616,16.386748416,4.254572544,0.0
1107,optimizer,81,0.0,1.781334016,4.767727616,16.386748416,4.254572544,0.0
1108,forward,81,216.6,1.781334016,4.76776448,16.386748416,4.258299904,0.0
1108,backward,81,105.4,1.781334016,4.76776448,16.387006464,4.258299904,0.0
1108,optimizer,81,0.0,1.781334016,4.76776448,16.387006464,4.258299904,0.0
1109,forward,80,144.2,1.781334016,4.767862784,16.386490368,4.262170624,0.0
1109,backward,80,102.7,1.781334016,4.767862784,16.386748416,4.262170624,0.0
1109,optimizer,80,0.0,1.781334016,4.767862784,16.386748416,4.262170624,0.0
1110,forward,80,218.2,1.781334016,4.76823552,16.386748416,4.265816064,0.0
1110,backward,80,105.5,1.781334016,4.76823552,16.386748416,4.265816064,0.0
1110,optimizer,80,0.0,1.781334016,4.76823552,16.386748416,4.265816064,0.0
1111,forward,80,178.7,1.781334016,4.76831744,16.387264512,4.269592576,0.0
1111,backward,80,104.7,1.781334016,4.76831744,16.387264512,4.269592576,0.0
1111,optimizer,80,0.0,1.781334016,4.76831744,16.387264512,4.269592576,0.0
1112,forward,80,183.1,1.781334016,4.768325632,16.387006464,4.27343872,0.0
1112,backward,80,104.7,1.781334016,4.768325632,16.387006464,4.27343872,0.0
1112,optimizer,80,0.0,1.781334016,4.768325632,16.387006464,4.27343872,0.0
1113,forward,80,169.0,1.781334016,4.76817408,16.387006464,4.277260288,0.0
1113,backward,80,104.7,1.781334016,4.76817408,16.387006464,4.277260288,0.0
1113,optimizer,80,0.0,1.781334016,4.76817408,16.387006464,4.277260288,0.0
1114,forward,80,143.4,1.781334016,4.76813312,16.387006464,4.281065472,0.0
1114,backward,80,103.6,1.781334016,4.76813312,16.387006464,4.281065472,0.0
1114,optimizer,80,0.0,1.781334016,4.76813312,16.387006464,4.281065472,0.0
1115,forward,79,188.4,1.781334016,4.768272384,16.387006464,4.284809216,0.0
1115,backward,79,105.3,1.781334016,4.768272384,16.387006464,4.284809216,0.0
1115,optimizer,79,0.0,1.781334016,4.768272384,16.387006464,4.284809216,0.0
1116,forward,79,180.8,1.781334016,4.768120832,16.386748416,4.288577536,0.0
1116,backward,79,103.7,1.781334016,4.768120832,16.386748416,4.288577536,0.0
1116,optimizer,79,0.0,1.781334016,4.768120832,16.386748416,4.288577536,0.0
1117,forward,79,216.8,1.781334016,4.768600064,16.386748416,4.292308992,0.0
1117,backward,79,79.1,1.781334016,4.768620544,16.386748416,4.292308992,0.0
1117,optimizer,79,556.0,1.781334016,4.768620544,16.386748416,4.292308992,0.0
1118,forward,80,143.0,1.781334016,4.76864512,16.38623232,4.296175616,0.0
1118,backward,80,105.0,1.781334016,4.76864512,16.38623232,4.296175616,0.0
1118,optimizer,80,0.0,1.781334016,4.76864512,16.38623232,4.296175616,0.0
1119,forward,80,178.3,1.781334016,4.768632832,16.38623232,4.299943936,0.0
1119,backward,80,102.3,1.781334016,4.768632832,16.385974272,4.299943936,0.0
1119,optimizer,80,0.0,1.781334016,4.768632832,16.385974272,4.299943936,0.0
1120,forward,80,214.8,1.781334016,4.76839936,16.386490368,4.303765504,0.0
1120,backward,80,105.2,1.781334016,4.76839936,16.386490368,4.303765504,0.0
1120,optimizer,80,0.0,1.781334016,4.76839936,16.386490368,4.303765504,0.0
1121,forward,79,144.8,1.781334016,4.76874752,16.386490368,4.307656704,0.0
1121,backward,79,103.7,1.781334016,4.76874752,16.386490368,4.307656704,0.0
1121,optimizer,79,0.0,1.781334016,4.76874752,16.386490368,4.307673088,0.0
1122,forward,79,182.4,1.781334016,4.76864512,16.386490368,4.311384064,0.0
1122,backward,79,105.5,1.781334016,4.76864512,16.386490368,4.311384064,0.0
1122,optimizer,79,0.0,1.781334016,4.76864512,16.386490368,4.311384064,0.0
1123,forward,79,179.4,1.781334016,4.768657408,16.386490368,4.315144192,0.0
1123,backward,79,105.0,1.781334016,4.768657408,16.38623232,4.315144192,0.0
1123,optimizer,79,0.0,1.781334016,4.768657408,16.38623232,4.315144192,0.0
1124,forward,80,206.0,1.781334016,4.768751616,16.38623232,4.318982144,0.0
1124,backward,80,104.7,1.781334016,4.768751616,16.38623232,4.318982144,0.0
1124,optimizer,80,0.0,1.781334016,4.768751616,16.38623232,4.318982144,0.0
1125,forward,80,176.5,1.781334016,4.768628736,16.38623232,4.322873344,0.0
1125,backward,80,105.1,1.781334016,4.768628736,16.38623232,4.322873344,0.0
1125,optimizer,80,0.0,1.781334016,4.768628736,16.38623232,4.322873344,0.0
1126,forward,80,182.8,1.781334016,4.76882944,16.38623232,4.3267072,0.0
1126,backward,79,102.1,1.781334016,4.76882944,16.38623232,4.3267072,0.0
1126,optimizer,79,0.0,1.781334016,4.76882944,16.38623232,4.3267072,0.0
1127,forward,79,177.8,1.781334016,4.768841728,16.386748416,4.330479616,0.0
1127,backward,79,105.4,1.781334016,4.768841728,16.386748416,4.330479616,0.0
1127,optimizer,79,0.0,1.781334016,4.768841728,16.386748416,4.330479616,0.0
1128,forward,79,145.0,1.781334016,4.769079296,16.386748416,4.334256128,0.0
1128,backward,79,103.8,1.781334016,4.769079296,16.386748416,4.334256128,0.0
1128,optimizer,79,0.0,1.781334016,4.769079296,16.386748416,4.334256128,0.0
1129,forward,79,179.4,1.781334016,4.769026048,16.386748416,4.338065408,0.0
1129,backward,79,105.7,1.781334016,4.769026048,16.386748416,4.338065408,0.0
1129,optimizer,79,0.0,1.781334016,4.769026048,16.386748416,4.338065408,0.0
1130,forward,79,179.1,1.781334016,4.768854016,16.386748416,4.341858304,0.0
1130,backward,79,104.7,1.781334016,4.768854016,16.386748416,4.341858304,0.0
1130,optimizer,79,0.0,1.781334016,4.768854016,16.386748416,4.341874688,0.0
1131,forward,79,172.2,1.781334016,4.769153024,16.386748416,4.345659392,0.0
1131,backward,79,104.0,1.781334016,4.769153024,16.386748416,4.345659392,0.0
1131,optimizer,79,0.0,1.781334016,4.769153024,16.386748416,4.345659392,0.0
1132,forward,79,142.4,1.781334016,4.768960512,16.386748416,4.349472768,0.0
1132,backward,79,105.3,1.781334016,4.768960512,16.386748416,4.349472768,0.0
1132,optimizer,79,0.0,1.781334016,4.768960512,16.386748416,4.349472768,0.0
1133,forward,79,179.2,1.781334016,4.7688704,16.386748416,4.353339392,0.0
1133,backward,79,102.7,1.781334016,4.7688704,16.386748416,4.353339392,0.0
1133,optimizer,79,0.0,1.781334016,4.7688704,16.386748416,4.353339392,0.0
1134,forward,79,209.8,1.781334016,4.768772096,16.386748416,4.357124096,0.0
1134,backward,79,79.3,1.781334016,4.768772096,16.386748416,4.357124096,0.0
1134,optimizer,79,557.4,1.781334016,4.768772096,16.386748416,4.357124096,0.0
1135,forward,79,146.6,1.781334016,4.769308672,16.386748416,4.360925184,0.0
1135,backward,79,104.4,1.781334016,4.769308672,16.386748416,4.360925184,0.0
1135,optimizer,79,0.0,1.781334016,4.769308672,16.386748416,4.360933376,0.0
1136,forward,79,178.3,1.781334016,4.769378304,16.386748416,4.364795904,0.0
1136,backward,79,105.4,1.781334016,4.769378304,16.386748416,4.364795904,0.0
1136,optimizer,79,0.0,1.781334016,4.769378304,16.386748416,4.364795904,0.0
1137,forward,79,179.9,1.781334016,4.76940288,16.386748416,4.36856832,0.0
1137,backward,79,104.8,1.781334016,4.76940288,16.386748416,4.36856832,0.0
1137,optimizer,79,0.0,1.781334016,4.76940288,16.386748416,4.36856832,0.0
1138,forward,79,180.7,1.781334016,4.769427456,16.386748416,4.372385792,0.0
1138,backward,79,102.7,1.781334016,4.769427456,16.386748416,4.372385792,0.0
1138,optimizer,79,0.0,1.781334016,4.769427456,16.386748416,4.372385792,0.0
1139,forward,79,175.1,1.781334016,4.769292288,16.386748416,4.37612544,0.0
1139,backward,79,105.2,1.781334016,4.769292288,16.386748416,4.37612544,0.0
1139,optimizer,79,0.0,1.781334016,4.769292288,16.386748416,4.37612544,0.0
1140,forward,79,181.6,1.781334016,4.76930048,16.386748416,4.379922432,0.0
1140,backward,79,103.4,1.781334016,4.76930048,16.386748416,4.379922432,0.0
1140,optimizer,79,0.0,1.781334016,4.76930048,16.386748416,4.379922432,0.0
1141,forward,79,182.8,1.781334016,4.769370112,16.386748416,4.383748096,0.0
1141,backward,81,105.8,1.781334016,4.769370112,16.386748416,4.383748096,0.0
1141,optimizer,81,0.0,1.781334016,4.769370112,16.386748416,4.383748096,0.0
1142,forward,81,174.4,1.781334016,4.769304576,16.387264512,4.387618816,0.0
1142,backward,81,104.6,1.781334016,4.769304576,16.387264512,4.387618816,0.0
1142,optimizer,81,0.0,1.781334016,4.769304576,16.387264512,4.387618816,0.0
1143,forward,81,195.6,1.781334016,4.769517568,16.387264512,4.391448576,0.0
1143,backward,81,105.4,1.781334016,4.769517568,16.387264512,4.391448576,0.0
1143,optimizer,81,0.0,1.781334016,4.769517568,16.387264512,4.391448576,0.0
1144,forward,81,178.3,1.781334016,4.769497088,16.387264512,4.395327488,0.0
1144,backward,81,105.8,1.781334016,4.769497088,16.38752256,4.395327488,0.0
1144,optimizer,81,0.0,1.781334016,4.769497088,16.38752256,4.395327488,0.0
1145,forward,81,176.6,1.781334016,4.76956672,16.38752256,4.399104,0.0
1145,backward,81,104.9,1.781334016,4.76956672,16.38752256,4.399104,0.0
1145,optimizer,81,0.0,1.781334016,4.76956672,16.38752256,4.399104,0.0
1146,forward,81,181.2,1.781334016,4.769583104,16.38752256,4.402692096,0.0
1146,backward,81,103.2,1.781334016,4.769583104,16.38752256,4.402692096,0.0
1146,optimizer,81,0.0,1.781334016,4.769583104,16.38752256,4.402692096,0.0
1147,forward,74,185.2,1.781334016,4.769947648,16.38752256,4.406513664,0.0
1147,backward,74,105.2,1.781334016,4.769947648,16.38752256,4.406513664,0.0
1147,optimizer,74,0.0,1.781334016,4.769947648,16.38752256,4.406513664,0.0
1148,forward,74,181.9,1.781334016,4.769804288,16.38752256,4.410359808,0.0
1148,backward,74,102.9,1.781334016,4.769804288,16.38752256,4.410359808,0.0
1148,optimizer,74,0.0,1.781334016,4.769804288,16.38752256,4.410359808,0.0
1149,forward,74,145.3,1.781334016,4.769828864,16.38752256,4.414066688,0.0
1149,backward,74,105.6,1.781334016,4.769828864,16.38752256,4.414066688,0.0
1149,optimizer,74,0.0,1.781334016,4.769828864,16.38752256,4.414066688,0.0
1150,forward,78,211.2,1.781334016,4.76975104,16.38752256,4.41786368,0.0
1150,backward,78,77.2,1.781334016,4.76975104,16.38752256,4.41786368,0.0
1150,optimizer,78,558.5,1.781334016,4.76975104,16.38752256,4.41786368,0.0
1151,forward,78,145.6,1.781334016,4.769718272,16.38752256,4.421697536,0.0
1151,backward,78,105.6,1.781334016,4.769718272,16.38752256,4.421697536,0.0
1151,optimizer,78,0.0,1.781334016,4.769718272,16.38752256,4.421697536,0.0
1152,forward,78,173.3,1.781334016,4.7700992,16.38752256,4.42544128,0.0
1152,backward,78,105.2,1.781334016,4.7700992,16.38752256,4.42544128,0.0
1152,optimizer,78,0.0,1.781334016,4.7700992,16.38752256,4.42544128,0.0
1153,forward,79,219.6,1.781334016,4.770328576,16.38752256,4.429238272,0.0
1153,backward,79,77.8,1.781334016,4.770328576,16.38752256,4.429238272,0.0
1153,optimizer,79,560.8,1.781334016,4.770328576,16.38752256,4.429238272,0.0
1154,forward,79,143.0,1.781334016,4.770463744,16.38752256,4.433006592,0.0
1154,backward,79,105.6,1.781334016,4.770463744,16.38752256,4.433006592,0.0
1154,optimizer,79,0.0,1.781334016,4.770463744,16.38752256,4.433006592,0.0
1155,forward,79,218.8,1.781334016,4.770291712,16.387006464,4.436832256,0.0
1155,backward,80,77.2,1.781334016,4.770291712,16.387006464,4.436832256,0.0
1155,optimizer,80,560.7,1.781334016,4.770291712,16.387006464,4.436832256,0.0
1156,forward,80,142.2,1.781334016,4.770279424,16.387006464,4.440629248,0.0
1156,backward,80,105.5,1.781334016,4.770279424,16.386748416,4.440629248,0.0
1156,optimizer,80,0.0,1.781334016,4.770279424,16.386748416,4.440629248,0.0
1157,forward,80,208.5,1.781334016,4.770144256,16.386748416,4.444442624,0.0
1157,backward,80,78.3,1.781334016,4.770144256,16.38674432,4.444442624,0.0
1157,optimizer,80,557.6,1.781334016,4.770144256,16.38674432,4.444442624,0.0
1158,forward,80,142.7,1.781334016,4.770234368,16.38674432,4.448309248,0.0
