step,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
1156,80,0.0,1.781334016,4.770279424,16.386748416,4.440629248,0.0
1157,80,0.0,1.781334016,4.770144256,16.38674432,4.444442624,0.0
1158,79,0.0,1.781334016,4.770234368,16.38674432,4.448354304,0.0
1159,79,0.0,1.781334016,4.770304,16.38674432,4.452216832,0.0
1160,79,0.0,1.781334016,4.770525184,16.387002368,4.455972864,0.0
1161,80,0.0,1.781334016,4.770349056,16.387002368,4.45976576,0.0
1162,80,0.0,1.781334016,4.770189312,16.387002368,4.463566848,0.0
1163,80,0.0,1.781334016,4.770123776,16.387002368,4.467277824,0.0
1164,79,0.0,1.781334016,4.770607104,16.387002368,4.471058432,0.0
1165,79,0.0,1.781334016,4.770885632,16.387002368,4.474867712,0.0
1166,79,0.0,1.781334016,4.770983936,16.387002368,4.478697472,0.0
1167,79,0.0,1.781334016,4.770725888,16.387002368,4.482568192,0.0
1168,79,0.0,1.781334016,4.77073408,16.387002368,4.486340608,0.0
1169,79,0.0,1.781334016,4.770902016,16.387002368,4.490174464,0.0
1170,80,0.0,1.781334016,4.77104128,16.387002368,4.494041088,0.0
1171,80,0.0,1.781334016,4.770758656,16.387002368,4.497866752,0.0
1172,80,0.0,1.781334016,4.770840576,16.387002368,4.501651456,0.0
1173,76,0.0,1.781334016,4.770844672,16.387002368,4.50551808,0.0
1174,76,0.0,1.781334016,4.77083648,16.387002368,4.50936832,0.0
1175,76,0.0,1.781334016,4.770807808,16.38545408,4.513255424,0.0
1176,78,3615.7,1.781334016,4.770844672,16.38545408,4.517040128,0.0
1177,78,0.0,1.781334016,4.77110272,16.38545408,4.520824832,0.0
1178,78,3687.1,1.781334016,4.770942976,16.385712128,4.52462592,0.0
1179,80,0.0,1.781334016,4.771176448,16.385712128,4.528369664,0.0
1180,80,0.0,1.781334016,4.771110912,16.385712128,4.532248576,0.0
1181,80,0.0,1.781334016,4.771332096,16.385568768,4.536082432,0.0
1182,79,0.0,1.781334016,4.771254272,16.385568768,4.539887616,0.0
1183,79,3714.8,1.781334016,4.771094528,16.385568768,4.543598592,0.0
1184,79,0.0,1.781334016,4.771241984,16.385568768,4.547387392,0.0
1185,79,0.0,1.781334016,4.771377152,16.38531072,4.551168,0.0
1186,79,0.0,1.781334016,4.771602432,16.385048576,4.555026432,0.0
1187,72,0.0,1.781334016,4.771631104,16.385048576,4.55882752,0.0
1188,72,0.0,1.781334016,4.77161472,16.385048576,4.56267776,0.0
1189,72,0.0,1.781334016,4.771438592,16.385048576,4.566417408,0.0
1190,82,0.0,1.781334016,4.771598336,16.385048576,4.57025536,0.0
1191,82,0.0,1.781334016,4.771762176,16.385048576,4.574089216,0.0
1192,82,0.0,1.781334016,4.771586048,16.385048576,4.577972224,0.0
1193,81,3682.4,1.781334016,4.771713024,16.385048576,4.581789696,0.0
1194,81,0.0,1.781334016,4.77151232,16.384790528,4.585607168,0.0
1195,81,0.0,1.781334016,4.771586048,16.385048576,4.589355008,0.0
1196,77,0.0,1.781334016,4.771897344,16.385048576,4.593225728,0.0
1197,77,0.0,1.781334016,4.771741696,16.385048576,4.597010432,0.0
1198,77,0.0,1.781334016,4.772040704,16.385048576,4.600795136,0.0
1199,79,0.0,1.781334016,4.77206528,16.385564672,4.604628992,0.0
1200,79,0.0,1.781334016,4.771803136,16.385564672,4.608454656,0.0
1201,79,0.0,1.781334016,4.771643392,16.385564672,4.612313088,0.0
1202,79,3661.3,1.781334016,4.772171776,16.385564672,4.616040448,0.0
1203,79,0.0,1.781334016,4.772134912,16.385564672,4.61985792,0.0
1204,74,0.0,1.781334016,4.771999744,16.385564672,4.62374912,0.0
1205,74,0.0,1.781334016,4.772192256,16.385048576,4.627451904,0.0
1206,74,0.0,1.781334016,4.77208576,16.385048576,4.631293952,0.0
1207,80,0.0,1.781334016,4.772503552,16.384790528,4.635041792,0.0
1208,80,0.0,1.781334016,4.7724544,16.384790528,4.638814208,0.0
1209,80,0.0,1.781334016,4.772184064,16.384790528,4.642689024,0.0
1210,79,0.0,1.781334016,4.772196352,16.384790528,4.646531072,0.0
1211,79,0.0,1.781334016,4.772323328,16.384790528,4.650287104,0.0
1212,79,0.0,1.781334016,4.772855808,16.384790528,4.65408,0.0
1213,79,0.0,1.781334016,4.772532224,16.384790528,4.6578688,0.0
1214,79,0.0,1.781334016,4.772794368,16.384790528,4.661551104,0.0
1215,79,0.0,1.781334016,4.772646912,16.384790528,4.665417728,0.0
1216,80,0.0,1.781334016,4.772728832,16.384790528,4.669251584,0.0
1217,80,0.0,1.781334016,4.772814848,16.384790528,4.673015808,0.0
1218,80,0.0,1.781334016,4.773228544,16.384790528,4.67673088,0.0
1219,71,0.0,1.781334016,4.77298688,16.384790528,4.68056064,0.0
1220,71,0.0,1.781334016,4.772970496,16.384790528,4.684292096,0.0
1221,71,0.0,1.781334016,4.77310976,16.384790528,4.688142336,0.0
1222,79,0.0,1.781334016,4.77329408,16.384790528,4.691976192,0.0
1223,79,0.0,1.781334016,4.773330944,16.384790528,4.695732224,0.0
1224,79,0.0,1.781334016,4.773343232,16.384790528,4.699508736,0.0
1225,79,0.0,1.781334016,4.773072896,16.384790528,4.703358976,0.0
1226,79,0.0,1.781334016,4.773175296,16.384790528,4.70720512,0.0
1227,79,0.0,1.781334016,4.7735808,16.384790528,4.710879232,0.0
1228,79,0.0,1.781334016,4.773699584,16.384790528,4.714647552,0.0
1229,79,0.0,1.781334016,4.773306368,16.385048576,4.718522368,0.0
1230,79,0.0,1.781334016,4.773261312,16.385048576,4.722331648,0.0
1231,79,0.0,1.781334016,4.773748736,16.385048576,4.726124544,0.0
1232,79,0.0,1.781334016,4.773658624,16.385048576,4.72999936,0.0
1233,75,0.0,1.781334016,4.773543936,16.385048576,4.733759488,0.0
1234,75,0.0,1.781334016,4.773855232,16.385048576,4.73759744,0.0
1235,75,0.0,1.781334016,4.773900288,16.385048576,4.741378048,0.0
1236,82,0.0,1.781334016,4.773752832,16.385048576,4.745138176,0.0
1237,82,0.0,1.781334016,4.773879808,16.385048576,4.74898432,0.0
1238,82,3635.6,1.781334016,4.773752832,16.385048576,4.752842752,0.0
1239,77,0.0,1.781334016,4.773572608,16.385048576,4.756639744,0.0
1240,77,0.0,1.781334016,4.77401088,16.385048576,4.760547328,0.0
1241,77,0.0,1.781334016,4.773974016,16.385048576,4.764332032,0.0
1242,75,0.0,1.781334016,4.773982208,16.385048576,4.768206848,0.0
1243,75,0.0,1.781334016,4.774096896,16.384790528,4.77200384,0.0
1244,75,0.0,1.781334016,4.774158336,16.384790528,4.775796736,0.0
1245,79,0.0,1.781334016,4.773998592,16.384790528,4.779610112,0.0
1246,79,0.0,1.781334016,4.773605376,16.384790528,4.783456256,0.0
1247,71,0.0,1.781334016,4.774170624,16.38453248,4.787150848,0.0
1248,71,0.0,1.781334016,4.774117376,16.38453248,4.790996992,0.0
1249,71,0.0,1.781334016,4.774354944,16.384274432,4.794748928,0.0
1250,79,0.0,1.781334016,4.774477824,16.384274432,4.798590976,0.0
1251,79,0.0,1.781334016,4.774555648,16.384274432,4.802404352,0.0
1252,79,0.0,1.781334016,4.774506496,16.384274432,4.806238208,0.0
1253,82,0.0,1.781334016,4.7746048,16.384274432,4.810047488,0.0
1254,82,0.0,1.781334016,4.774633472,16.384274432,4.813750272,0.0
1255,82,0.0,1.781334016,4.774526976,16.384274432,4.817588224,0.0
1256,78,0.0,1.781334016,4.77464576,16.384274432,4.821344256,0.0
1257,78,0.0,1.781334016,4.7745024,16.384274432,4.825174016,0.0
1258,78,0.0,1.781334016,4.77489152,16.384274432,4.829016064,0.0
1259,80,0.0,1.781334016,4.774862848,16.384274432,4.832718848,0.0
1260,80,0.0,1.781334016,4.774948864,16.38453248,4.83653632,0.0
1261,80,0.0,1.781334016,4.775235584,16.38453248,4.84030464,0.0
1262,80,0.0,1.781334016,4.77493248,16.38453248,4.844142592,0.0
1263,80,0.0,1.781334016,4.774780928,16.38453248,4.848001024,0.0
1264,80,0.0,1.781334016,4.774711296,16.38453248,4.851769344,0.0
1265,79,0.0,1.781334016,4.775043072,16.384274432,4.855590912,0.0
1266,79,0.0,1.781334016,4.775153664,16.383758336,4.859441152,0.0
1267,75,0.0,1.781334016,4.774969344,16.383758336,4.863176704,0.0
1268,75,0.0,1.781334016,4.775329792,16.383500288,4.866932736,0.0
1269,75,0.0,1.781334016,4.775149568,16.383500288,4.870774784,0.0
1270,80,0.0,1.781334016,4.775497728,16.383500288,4.87458816,0.0
1271,80,0.0,1.781334016,4.775501824,16.383500288,4.87827456,0.0
1272,80,3649.3,1.781334016,4.775616512,16.383500288,4.88204288,0.0
1273,76,0.0,1.781334016,4.775563264,16.38324224,4.885786624,0.0
1274,76,0.0,1.781334016,4.775387136,16.383758336,4.889624576,0.0
1275,76,0.0,1.781334016,4.775424,16.383758336,4.893487104,0.0
1276,81,0.0,1.781334016,4.775763968,16.384274432,4.89734144,0.0
1277,81,0.0,1.781334016,4.775870464,16.384274432,4.90125312,0.0
1278,81,0.0,1.781334016,4.775829504,16.384274432,4.90498048,0.0
1279,81,0.0,1.781334016,4.775706624,16.384016384,4.908843008,0.0
1280,81,0.0,1.781334016,4.775596032,16.384016384,4.912586752,0.0
1281,81,0.0,1.781334016,4.775583744,16.38453248,4.916371456,0.0
1282,80,0.0,1.781334016,4.775886848,16.385048576,4.92023808,0.0
1283,80,0.0,1.781334016,4.775952384,16.385048576,4.924084224,0.0
1284,80,0.0,1.781334016,4.776157184,16.385048576,4.927787008,0.0
1285,78,0.0,1.781334016,4.776071168,16.385048576,4.931653632,0.0
1286,78,0.0,1.781334016,4.77609984,16.385048576,4.93545472,0.0
1287,78,0.0,1.781334016,4.776083456,16.385564672,4.939259904,0.0
1288,76,0.0,1.781334016,4.776083456,16.385306624,4.943015936,0.0
1289,76,0.0,1.781334016,4.776374272,16.38582272,4.946735104,0.0
1290,76,0.0,1.781334016,4.776296448,16.38582272,4.950634496,0.0
1291,80,0.0,1.781334016,4.776259584,16.38582272,4.95450112,0.0
1292,80,0.0,1.781334016,4.776255488,16.385564672,4.958232576,0.0
1293,70,0.0,1.781334016,4.77607936,16.385564672,4.96211968,0.0
1294,70,0.0,1.781334016,4.776337408,16.385306624,4.965830656,0.0
1295,70,0.0,1.781334016,4.776312832,16.385306624,4.969680896,0.0
1296,78,0.0,1.781334016,4.776783872,16.385306624,4.973346816,0.0
1297,78,0.0,1.781334016,4.776902656,16.385306624,4.977164288,0.0
1298,78,0.0,1.781334016,4.77671424,16.385306624,4.981006336,0.0
1299,76,0.0,1.781334016,4.776587264,16.385306624,4.984733696,0.0
1300,76,0.0,1.781334016,4.77677568,16.385306624,4.988444672,0.0
1301,76,0.0,1.781334016,4.776771584,16.384790528,4.992126976,0.0
1302,80,0.0,1.781334016,4.7773696,16.384790528,4.99595264,0.0
1303,80,0.0,1.781334016,4.777291776,16.384790528,4.999798784,0.0
1304,80,0.0,1.781334016,4.777029632,16.385048576,5.003538432,0.0
1305,74,0.0,1.781334016,4.777132032,16.385048576,5.007323136,0.0
1306,74,0.0,1.781334016,4.777418752,16.385048576,5.011185664,0.0
1307,80,0.0,1.781334016,4.777357312,16.385048576,5.014884352,0.0
1308,80,0.0,1.781334016,4.777381888,16.385048576,5.01866496,0.0
1309,80,0.0,1.781334016,4.77718528,16.385048576,5.022498816,0.0
1310,80,0.0,1.781334016,4.777402368,16.384790528,5.026422784,0.0
1311,80,0.0,1.781334016,4.77751296,16.384790528,5.030158336,0.0
1312,80,0.0,1.781334016,4.777467904,16.384790528,5.034012672,0.0
1313,80,0.0,1.781334016,4.7776768,16.384790528,5.037801472,0.0
1314,80,0.0,1.781334016,4.777684992,16.385048576,5.04162304,0.0
1315,80,0.0,1.781334016,4.777803776,16.385306624,5.04537088,0.0
1316,80,0.0,1.781334016,4.777934848,16.385564672,5.049204736,0.0
1317,80,0.0,1.781334016,4.777979904,16.38582272,5.053001728,0.0
1318,80,0.0,1.781334016,4.777947136,16.38582272,5.056823296,0.0
1319,80,0.0,1.781334016,4.777672704,16.38582272,5.060624384,0.0
1320,80,0.0,1.781334016,4.777824256,16.38582272,5.064359936,0.0
1321,80,0.0,1.781334016,4.777725952,16.38582272,5.06820608,0.0
1322,74,0.0,1.781334016,4.778172416,16.385564672,5.072113664,0.0
1323,74,0.0,1.781334016,4.778303488,16.385564672,5.075849216,0.0
1324,74,0.0,1.781334016,4.778135552,16.385564672,5.07973632,0.0
1325,74,0.0,1.781334016,4.777975808,16.385564672,5.083516928,0.0
1326,74,0.0,1.781334016,4.777828352,16.385564672,5.087318016,0.0
1327,75,0.0,1.781334016,4.7780864,16.385564672,5.09118464,0.0
1328,75,0.0,1.781334016,4.77796352,16.385564672,5.094879232,0.0
1329,75,0.0,1.781334016,4.778582016,16.385564672,5.098594304,0.0
1330,80,0.0,1.781334016,4.778430464,16.385564672,5.102321664,0.0
1331,80,0.0,1.781334016,4.77835264,16.385564672,5.10611456,0.0
1332,80,0.0,1.781334016,4.778983424,16.385564672,5.109809152,0.0
1333,81,0.0,1.781334016,4.778819584,16.385564672,5.113634816,0.0
1334,81,0.0,1.781334016,4.77894656,16.385564672,5.117415424,0.0
1335,81,0.0,1.781334016,4.77908992,16.385564672,5.121069056,0.0
1336,79,0.0,1.781334016,4.779032576,16.385564672,5.124886528,0.0
1337,79,0.0,1.781334016,4.779008,16.385564672,5.128740864,0.0
1338,79,0.0,1.781334016,4.77923328,16.385564672,5.132480512,0.0
1339,78,0.0,1.781334016,4.779094016,16.385564672,5.136330752,0.0
1340,78,0.0,1.781334016,4.779118592,16.385564672,5.140127744,0.0
1341,78,0.0,1.781334016,4.779323392,16.385564672,5.143908352,0.0
1342,80,0.0,1.781334016,4.77954048,16.385564672,5.147611136,0.0
1343,80,0.0,1.781334016,4.779388928,16.385564672,5.151473664,0.0
1344,80,0.0,1.781334016,4.779352064,16.385564672,5.155332096,0.0
1345,79,0.0,1.781334016,4.779536384,16.385564672,5.159182336,0.0
1346,79,0.0,1.781334016,4.779405312,16.385564672,5.163065344,0.0
1347,79,0.0,1.781334016,4.779290624,16.385564672,5.16691968,0.0
1348,79,0.0,1.781334016,4.77933568,16.385564672,5.170806784,0.0
1349,79,0.0,1.781334016,4.779061248,16.385564672,5.174632448,0.0
1350,79,3708.2,1.781334016,4.779655168,16.385564672,5.178494976,0.0
1351,79,0.0,1.781334016,4.77970432,16.385564672,5.182324736,0.0
1352,79,0.0,1.781334016,4.779593728,16.386080768,5.18606848,0.0
1353,79,0.0,1.781334016,4.779446272,16.386080768,5.189922816,0.0
1354,79,0.0,1.781334016,4.77945856,16.386080768,5.193617408,0.0
1355,79,0.0,1.781334016,4.78001152,16.38582272,5.19749632,0.0
1356,77,0.0,1.781334016,4.77990912,16.38582272,5.201248256,0.0
1357,77,0.0,1.781334016,4.779798528,16.38582272,5.205123072,0.0
1358,77,0.0,1.781334016,4.779741184,16.386338816,5.208899584,0.0
1359,81,0.0,1.781334016,4.779536384,16.386338816,5.212782592,0.0
1360,81,0.0,1.781334016,4.779757568,16.386338816,5.216600064,0.0
1361,81,0.0,1.781334016,4.779638784,16.386338816,5.22043392,0.0
1362,82,0.0,1.781334016,4.779937792,16.386080768,5.224382464,0.0
1363,82,0.0,1.781334016,4.779667456,16.386080768,5.228261376,0.0
1364,82,0.0,1.781334016,4.779966464,16.386080768,5.231951872,0.0
1365,74,0.0,1.781334016,4.78001152,16.386080768,5.235748864,0.0
1366,74,0.0,1.781334016,4.77986816,16.386080768,5.239590912,0.0
1367,74,0.0,1.781334016,4.779696128,16.38582272,5.243457536,0.0
1368,74,0.0,1.781334016,4.779720704,16.38582272,5.247238144,0.0
1369,74,3631.8,1.781334016,4.779958272,16.38582272,5.25109248,0.0
1370,75,0.0,1.781334016,4.779896832,16.38582272,5.254967296,0.0
1371,75,0.0,1.781334016,4.779769856,16.38582272,5.258739712,0.0
1372,75,0.0,1.781334016,4.779843584,16.38582272,5.262573568,0.0
1373,77,0.0,1.781334016,4.77997056,16.38582272,5.266436096,0.0
1374,77,0.0,1.781334016,4.780208128,16.38582272,5.270192128,0.0
1375,77,0.0,1.781334016,4.780167168,16.38582272,5.27405056,0.0
